pago_id,user_id,fecha_pago,monto,metodo_pago,fraude
8177,12,2023-05-04,68.35,Tarjeta Crédito,0
8178,4735,2024-01-26,20.22,PayPal,0
8179,1191,2024-03-10,24.54,Débito,0
8180,2967,2023-09-14,144.02,Tarjeta Crédito,0
8181,2991,2023-07-17,85.05,Crypto,1
8182,3285,2023-10-17,125.56,Tarjeta Crédito,0
8183,512,2023-07-17,11.55,Tarjeta Crédito,0
8184,2683,2024-01-28,14.03,Débito,0
8185,2101,2024-04-18,10.44,Tarjeta Crédito,1
8186,3811,2023-06-17,0.0,Tarjeta Crédito,0
8187,3254,2023-06-14,137.32,Débito,0
8188,3633,2023-03-09,46.93,Tarjeta Crédito,0
8189,740,2023-07-18,22.99,PayPal,0
8190,4879,2024-07-31,67.78,Tarjeta Crédito,0
8191,4667,2023-06-11,126.5,PayPal,1
8192,704,2023-10-22,21.25,Tarjeta Crédito,0
8193,1625,2023-08-09,171.83,PayPal,0
8194,1500,2023-06-08,28.23,Tarjeta Crédito,0
8195,1654,2024-01-17,7.28,Débito,0
8196,2429,2023-04-19,67.1,Tarjeta Crédito,0
8197,4064,2023-08-14,3.28,Tarjeta Crédito,0
8198,129,2023-03-09,71.85,Tarjeta Crédito,0
8199,1209,2024-04-13,32.46,Tarjeta Crédito,0
8200,2484,2023-05-10,72.47,PayPal,0
8201,3994,2023-04-03,15.62,Tarjeta Crédito,0
8202,4687,2023-04-15,26.47,Débito,0
8203,289,2023-03-24,144.11,Tarjeta Crédito,0
8204,1942,2024-01-19,45.66,Crypto,0
8205,755,2023-02-05,37.61,Tarjeta Crédito,0
8206,1681,2023-02-01,5.08,Tarjeta Crédito,0
8207,3818,2023-08-12,7.4,PayPal,0
8208,1853,2023-04-16,65.6,Tarjeta Crédito,0
8209,4144,2023-08-20,28.78,Débito,0
8210,2486,2023-07-03,23.77,PayPal,0
8211,1499,2024-08-21,10.38,Débito,0
8212,4002,2023-11-12,144.41,Crypto,0
8213,968,2024-04-16,33.91,Tarjeta Crédito,0
8214,2342,2023-12-13,114.75,Débito,0
8215,711,2023-04-01,7.44,Débito,0
8216,4109,2023-02-25,6.83,Débito,0
8217,3388,2024-08-10,33.02,Tarjeta Crédito,0
8218,3100,2024-05-09,11.52,Crypto,0
8219,4309,2023-11-13,33.93,Débito,0
8220,2988,2023-04-22,148.24,Tarjeta Crédito,0
8221,260,2024-03-16,32.11,PayPal,0
8222,3468,2024-06-08,40.79,Débito,0
8223,704,2023-03-07,44.66,Tarjeta Crédito,0
8224,165,2023-08-17,23.84,Tarjeta Crédito,0
8225,557,2023-03-30,14.13,Tarjeta Crédito,0
8226,987,2023-11-21,9.64,Tarjeta Crédito,0
8227,783,2023-10-09,181.82,Débito,0
8228,596,2023-02-23,55.85,Débito,1
8229,165,2023-11-11,73.99,Tarjeta Crédito,1
8230,1707,2024-07-29,28.86,Débito,0
8231,2575,2023-05-24,34.38,Tarjeta Crédito,0
8232,3349,2023-10-23,34.32,Tarjeta Crédito,0
8233,463,2023-12-21,14.06,Tarjeta Crédito,0
8234,1503,2024-01-22,18.09,Tarjeta Crédito,0
8235,3509,2024-02-15,35.88,Débito,1
8236,4780,2023-09-29,5.08,Tarjeta Crédito,0
8237,2415,2024-02-21,3.99,PayPal,0
8238,2268,2023-09-24,4.12,Tarjeta Crédito,0
8239,444,2024-03-29,184.68,Débito,0
8240,4697,2023-07-19,27.71,Tarjeta Crédito,0
8241,3711,2023-06-19,79.5,PayPal,0
8242,722,2023-02-25,2.88,Tarjeta Crédito,0
8243,1007,2024-01-02,189.04,Tarjeta Crédito,0
8244,2733,2023-03-06,75.62,Tarjeta Crédito,0
8245,4186,2023-07-17,39.71,Tarjeta Crédito,0
8246,4309,2023-07-07,11.06,Débito,0
8247,2421,2024-03-08,3.34,Débito,0
8248,4590,2023-04-13,3.64,Tarjeta Crédito,0
8249,4290,2024-06-01,65.53,Débito,0
8250,3999,2024-07-01,58.94,PayPal,0
8251,3184,2023-06-03,36.07,Débito,0
8252,4801,2023-10-09,13.04,Débito,0
8253,1671,2023-06-20,86.01,Crypto,0
8254,1966,2023-12-19,4.62,Tarjeta Crédito,0
8255,2256,2023-09-22,51.63,Tarjeta Crédito,0
8256,3287,2023-10-29,39.6,PayPal,0
8257,3504,2023-02-08,7.81,Tarjeta Crédito,0
8258,977,2023-09-23,97.85,Débito,0
8259,3534,2024-04-23,36.49,Tarjeta Crédito,0
8260,3638,2024-02-26,204.04,Tarjeta Crédito,0
8261,763,2023-06-26,22.56,PayPal,0
8262,3585,2024-01-26,15.52,PayPal,0
8263,552,2024-06-24,88.83,Tarjeta Crédito,0
8264,3878,2024-01-10,148.15,Tarjeta Crédito,0
8265,474,2024-03-18,26.77,Débito,0
8266,3876,2023-04-27,21.92,Débito,0
8267,559,2024-05-30,154.56,Crypto,0
8268,2549,2023-09-08,77.49,Tarjeta Crédito,0
8269,4904,2023-08-22,77.69,Tarjeta Crédito,0
8270,459,2023-03-12,27.26,Débito,0
8271,445,2024-03-18,12.56,Débito,0
8272,1387,2023-07-15,23.89,PayPal,0
8273,2556,2023-02-10,51.54,Tarjeta Crédito,0
8274,1013,2023-07-27,5.64,Tarjeta Crédito,0
8275,2609,2023-09-24,16.68,Débito,0
8276,4691,2023-10-24,17.87,Débito,0
8277,4655,2024-02-22,66.81,PayPal,0
8278,1737,2023-09-08,11.1,Tarjeta Crédito,0
8279,2329,2024-03-08,16.95,Tarjeta Crédito,1
8280,3462,2023-08-03,50.54,Crypto,0
8281,1722,2023-08-06,67.05,Tarjeta Crédito,0
8282,2351,2024-04-06,19.2,Débito,1
8283,1952,2023-08-10,12.45,Tarjeta Crédito,0
8284,3595,2024-01-18,44.84,Débito,0
8285,129,2023-08-26,15.72,Débito,0
8286,3929,2024-01-23,12.69,Débito,0
8287,818,2023-02-10,70.87,Tarjeta Crédito,0
8288,1859,2024-08-01,33.84,Débito,0
8289,2593,2024-04-17,103.53,Tarjeta Crédito,0
8290,1613,2023-08-22,4.57,Tarjeta Crédito,1
8291,2912,2024-05-29,108.09,Débito,0
8292,2443,2023-08-09,10.34,Débito,0
8293,2481,2023-01-28,94.59,Tarjeta Crédito,0
8294,2569,2023-04-10,155.71,Crypto,0
8295,2431,2024-01-03,285.09,Débito,0
8296,828,2023-12-21,4.71,Tarjeta Crédito,0
8297,2245,2023-07-20,10.89,Débito,0
8298,4867,2024-03-18,6.68,Tarjeta Crédito,0
8299,479,2024-03-06,15.54,Débito,0
8300,1460,2023-09-09,13.91,Tarjeta Crédito,0
8301,1380,2023-05-23,26.53,Tarjeta Crédito,0
8302,686,2024-03-21,20.26,Débito,0
8303,396,2024-01-18,32.18,Débito,0
8304,542,2024-07-23,63.4,Tarjeta Crédito,0
8305,633,2024-01-29,4.81,Débito,0
8306,4400,2024-04-11,2.62,Débito,0
8307,2528,2023-11-19,39.58,Tarjeta Crédito,0
8308,1904,2024-08-11,119.27,Tarjeta Crédito,0
8309,3343,2023-10-04,33.71,Tarjeta Crédito,0
8310,996,2023-06-29,86.51,Tarjeta Crédito,0
8311,1117,2023-12-21,38.03,Débito,0
8312,3906,2023-09-13,17.24,Tarjeta Crédito,0
8313,2188,2023-09-17,132.98,Débito,0
8314,185,2024-02-15,63.16,Tarjeta Crédito,0
8315,4127,2023-06-09,5.9,Tarjeta Crédito,0
8316,469,2024-02-27,12.75,Tarjeta Crédito,0
8317,3194,2024-02-01,15.04,Débito,0
8318,1305,2023-05-24,102.26,Débito,0
8319,1994,2024-02-16,38.49,Débito,0
8320,1173,2023-12-29,30.98,Tarjeta Crédito,0
8321,1861,2023-04-26,69.44,Tarjeta Crédito,0
8322,3675,2023-07-06,9.9,Tarjeta Crédito,0
8323,2474,2024-05-07,15.64,Débito,0
8324,1192,2024-04-11,173.03,Tarjeta Crédito,0
8325,2055,2024-02-04,49.29,Tarjeta Crédito,0
8326,2388,2023-10-27,28.5,Débito,1
8327,2934,2024-01-24,40.65,Tarjeta Crédito,0
8328,3254,2023-11-10,51.97,Débito,0
8329,734,2023-04-01,13.11,Tarjeta Crédito,0
8330,4235,2023-11-12,0.54,PayPal,0
8331,1604,2023-07-15,121.02,Tarjeta Crédito,0
8332,3309,2023-08-24,35.71,Tarjeta Crédito,0
8333,36,2023-10-02,2.03,Débito,0
8334,1553,2023-09-16,96.27,PayPal,0
8335,354,2024-06-07,21.97,Crypto,0
8336,215,2023-07-01,13.41,Tarjeta Crédito,0
8337,4809,2023-05-09,48.01,Débito,0
8338,2773,2023-02-18,26.28,Débito,0
8339,1498,2023-10-09,54.7,Débito,0
8340,2655,2023-07-02,53.52,Débito,0
8341,2549,2024-02-27,88.79,Tarjeta Crédito,0
8342,1246,2024-01-31,3.87,Tarjeta Crédito,0
8343,4649,2024-03-25,22.06,PayPal,0
8344,1070,2023-07-16,167.02,Débito,0
8345,3378,2024-07-31,160.52,PayPal,0
8346,2601,2023-09-08,7.94,Tarjeta Crédito,0
8347,3983,2024-07-21,59.05,Tarjeta Crédito,0
8348,177,2023-01-20,82.02,Tarjeta Crédito,0
8349,705,2023-09-18,79.95,Tarjeta Crédito,0
8350,2519,2023-12-17,9.84,Débito,0
8351,4059,2024-03-22,70.34,Débito,0
8352,2561,2023-10-10,123.42,Tarjeta Crédito,0
8353,1207,2023-08-21,8.17,Tarjeta Crédito,0
8354,556,2024-05-10,9.02,PayPal,0
8355,11,2024-04-02,53.81,PayPal,0
8356,3895,2024-07-05,16.35,Tarjeta Crédito,0
8357,2077,2023-07-30,79.26,Tarjeta Crédito,0
8358,619,2024-07-02,2.39,Tarjeta Crédito,0
8359,4882,2023-08-27,25.8,PayPal,0
8360,1976,2023-09-01,6.72,Tarjeta Crédito,0
8361,3196,2024-05-02,85.8,Débito,0
8362,839,2023-07-11,9.49,Tarjeta Crédito,0
8363,3095,2023-09-01,63.05,Tarjeta Crédito,0
8364,4459,2024-03-25,110.17,Débito,0
8365,1914,2023-02-16,25.3,Débito,0
8366,3766,2024-01-12,36.72,Débito,0
8367,135,2024-05-24,29.79,Tarjeta Crédito,0
8368,2925,2024-06-28,210.92,Tarjeta Crédito,0
8369,3018,2023-10-05,16.13,Débito,0
8370,1902,2023-07-19,2.03,Tarjeta Crédito,0
8371,4570,2024-03-17,39.7,PayPal,1
8372,1878,2023-03-10,290.31,Tarjeta Crédito,0
8373,2464,2023-03-17,73.62,Tarjeta Crédito,1
8374,275,2024-02-28,183.04,Tarjeta Crédito,0
8375,520,2023-06-24,35.09,Débito,0
8376,1157,2024-06-04,6.0,Tarjeta Crédito,0
8377,3440,2024-05-18,46.8,Tarjeta Crédito,0
8378,1806,2023-11-24,90.18,Tarjeta Crédito,0
8379,1249,2024-08-04,78.8,Débito,0
8380,3578,2023-08-20,3.73,Tarjeta Crédito,0
8381,245,2023-09-20,10.72,Tarjeta Crédito,0
8382,3626,2023-05-13,143.89,Tarjeta Crédito,0
8383,2794,2024-02-03,19.44,Tarjeta Crédito,0
8384,463,2023-09-16,167.07,Tarjeta Crédito,0
8385,1113,2023-10-02,5.34,Débito,0
8386,1789,2024-02-13,37.04,Débito,0
8387,2469,2023-02-11,17.67,PayPal,0
8388,1656,2024-02-23,35.06,Tarjeta Crédito,0
8389,4329,2023-06-28,23.18,Crypto,0
8390,4305,2023-03-29,23.25,Crypto,0
8391,4830,2024-02-11,36.09,Tarjeta Crédito,0
8392,2959,2023-10-11,93.29,Tarjeta Crédito,0
8393,691,2023-03-30,91.97,Tarjeta Crédito,0
8394,2852,2023-11-17,28.53,Tarjeta Crédito,0
8395,1063,2023-04-15,47.32,Débito,0
8396,4227,2023-04-18,1.35,PayPal,0
8397,3716,2024-01-27,20.7,Tarjeta Crédito,0
8398,4505,2023-03-01,38.91,Débito,0
8399,2238,2023-10-17,0.94,Tarjeta Crédito,0
8400,1435,2023-08-17,156.63,Tarjeta Crédito,0
8401,2132,2023-06-16,10.89,Tarjeta Crédito,0
8402,57,2023-09-18,1.82,Débito,0
8403,175,2023-05-29,42.32,Tarjeta Crédito,0
8404,407,2023-03-10,11.21,Débito,0
8405,1054,2023-08-18,232.74,PayPal,0
8406,2065,2023-05-15,13.29,Débito,0
8407,490,2024-05-31,84.04,Tarjeta Crédito,0
8408,3311,2023-01-02,28.05,Tarjeta Crédito,1
8409,4130,2024-08-03,57.34,Débito,1
8410,197,2024-06-24,41.88,Débito,0
8411,737,2023-08-10,95.51,Crypto,0
8412,961,2023-12-17,51.89,Tarjeta Crédito,0
8413,3516,2023-04-04,52.66,Débito,0
8414,2505,2023-01-30,6.01,Tarjeta Crédito,0
8415,1055,2024-01-07,68.66,Tarjeta Crédito,0
8416,3673,2024-07-19,14.91,PayPal,0
8417,4691,2023-10-30,20.53,Tarjeta Crédito,0
8418,4420,2023-01-01,61.25,Tarjeta Crédito,0
8419,2149,2023-08-01,25.15,Tarjeta Crédito,0
8420,1485,2023-04-22,78.59,Tarjeta Crédito,0
8421,2187,2023-06-24,139.87,Tarjeta Crédito,0
8422,4979,2023-11-28,9.3,Tarjeta Crédito,0
8423,1344,2023-07-19,31.83,Tarjeta Crédito,0
8424,2286,2024-07-07,48.45,Débito,0
8425,1208,2024-07-07,15.9,PayPal,0
8426,4607,2023-04-21,58.76,Débito,0
8427,465,2023-05-05,37.58,Tarjeta Crédito,0
8428,405,2024-03-23,9.36,Débito,0
8429,1303,2023-11-16,39.19,PayPal,0
8430,445,2023-08-14,138.97,Tarjeta Crédito,1
8431,3586,2023-10-16,1.81,PayPal,0
8432,2697,2023-02-02,56.0,Tarjeta Crédito,0
8433,4308,2023-09-21,120.5,Tarjeta Crédito,0
8434,3413,2024-06-10,13.16,PayPal,0
8435,2869,2024-03-12,44.35,Tarjeta Crédito,0
8436,4981,2023-12-24,64.55,Débito,0
8437,4603,2024-03-31,58.85,Débito,0
8438,550,2023-01-25,5.17,Crypto,0
8439,3267,2024-05-24,27.59,Tarjeta Crédito,0
8440,989,2024-07-20,40.33,PayPal,0
8441,3145,2023-02-06,72.81,Tarjeta Crédito,1
8442,2766,2023-05-29,18.16,PayPal,0
8443,460,2023-02-13,8.08,Débito,0
8444,757,2023-08-17,9.46,Tarjeta Crédito,0
8445,707,2023-03-27,37.87,Tarjeta Crédito,0
8446,753,2023-07-07,4.66,Débito,0
8447,2675,2023-01-05,68.2,Crypto,0
8448,3589,2023-10-02,24.39,Débito,0
8449,1841,2023-07-03,114.01,Tarjeta Crédito,0
8450,4159,2023-07-11,184.13,Tarjeta Crédito,0
8451,4961,2023-08-22,14.28,Tarjeta Crédito,0
8452,3695,2023-03-27,65.7,Débito,0
8453,4854,2023-12-06,65.44,PayPal,0
8454,2205,2023-09-06,50.61,Débito,0
8455,4027,2024-04-04,103.36,Débito,0
8456,2206,2023-07-26,35.1,Tarjeta Crédito,0
8457,533,2023-12-23,15.51,Tarjeta Crédito,0
8458,4360,2023-01-07,9.79,Tarjeta Crédito,1
8459,4344,2023-09-19,56.12,Débito,0
8460,476,2023-04-09,123.33,Débito,0
8461,3121,2023-10-09,80.92,Tarjeta Crédito,0
8462,3421,2024-05-27,55.78,Débito,1
8463,2743,2023-03-31,29.02,Tarjeta Crédito,0
8464,735,2023-02-20,4.46,Tarjeta Crédito,0
8465,1273,2023-06-05,51.63,Tarjeta Crédito,0
8466,3423,2024-01-06,89.43,Crypto,0
8467,3113,2024-01-24,48.61,Tarjeta Crédito,0
8468,393,2023-06-07,6.9,Tarjeta Crédito,0
8469,928,2023-01-11,65.59,Tarjeta Crédito,0
8470,1509,2023-05-24,53.42,Débito,0
8471,2693,2023-12-23,20.38,PayPal,0
8472,3439,2023-06-25,52.42,Débito,0
8473,158,2023-12-29,63.73,Tarjeta Crédito,0
8474,3325,2023-05-03,17.76,Tarjeta Crédito,0
8475,3525,2024-07-06,141.62,Tarjeta Crédito,0
8476,451,2024-01-29,158.02,Tarjeta Crédito,0
8477,3491,2024-03-12,63.85,Tarjeta Crédito,0
8478,855,2023-06-05,32.62,Tarjeta Crédito,0
8479,3357,2024-02-05,21.28,Tarjeta Crédito,0
8480,1115,2024-08-02,6.59,Tarjeta Crédito,0
8481,1268,2023-08-09,22.6,PayPal,0
8482,993,2024-06-04,9.12,Tarjeta Crédito,0
8483,1357,2023-08-19,72.25,Débito,0
8484,3679,2024-02-02,46.44,Débito,1
8485,4900,2023-08-15,4.8,Tarjeta Crédito,0
8486,1657,2023-03-06,11.13,Débito,0
8487,3941,2023-07-30,4.42,Tarjeta Crédito,0
8488,2348,2023-11-03,33.82,Tarjeta Crédito,0
8489,1964,2023-03-11,44.18,Tarjeta Crédito,0
8490,1481,2023-10-13,17.69,PayPal,0
8491,1566,2023-12-07,7.04,Tarjeta Crédito,0
8492,845,2023-03-19,140.85,PayPal,0
8493,2404,2024-04-26,37.52,Débito,1
8494,2732,2023-07-13,20.61,Tarjeta Crédito,0
8495,2038,2024-01-18,1.3,Débito,1
8496,2118,2024-06-10,66.99,Débito,0
8497,562,2023-02-23,160.25,Tarjeta Crédito,0
8498,905,2024-07-06,63.97,Débito,0
8499,3244,2024-02-04,41.74,Tarjeta Crédito,0
8500,1618,2023-07-23,21.58,PayPal,0
8501,1236,2023-10-23,33.75,Débito,0
8502,4996,2024-07-06,40.89,Tarjeta Crédito,0
8503,1382,2024-04-11,15.92,Tarjeta Crédito,0
8504,3723,2023-10-23,39.26,PayPal,0
8505,127,2023-10-04,9.19,Tarjeta Crédito,0
8506,1434,2024-01-07,195.36,Tarjeta Crédito,0
8507,3382,2024-03-31,18.8,Débito,0
8508,886,2024-06-13,109.43,Tarjeta Crédito,0
8509,2926,2023-04-13,7.17,Débito,1
8510,4868,2024-04-27,26.82,Débito,0
8511,1309,2023-07-04,40.44,Tarjeta Crédito,0
8512,1641,2024-04-03,5.16,Débito,0
8513,4240,2024-05-14,151.5,PayPal,0
8514,4866,2023-12-31,36.39,Débito,0
8515,4697,2023-11-23,51.87,Tarjeta Crédito,0
8516,3408,2023-09-02,10.73,Débito,0
8517,220,2024-05-28,31.88,PayPal,0
8518,2264,2023-04-12,39.81,Tarjeta Crédito,0
8519,3825,2024-01-30,35.74,Débito,0
8520,2807,2024-04-24,0.38,Débito,0
8521,2007,2023-12-13,53.01,Tarjeta Crédito,0
8522,4351,2023-11-03,66.15,Tarjeta Crédito,0
8523,403,2024-02-01,48.29,Tarjeta Crédito,0
8524,2379,2023-04-03,118.37,Tarjeta Crédito,0
8525,89,2023-10-15,21.82,Tarjeta Crédito,0
8526,4208,2023-08-21,5.25,Débito,0
8527,2541,2023-05-20,14.02,Tarjeta Crédito,0
8528,3556,2023-09-18,15.41,Tarjeta Crédito,1
8529,124,2024-04-18,66.49,Crypto,0
8530,903,2024-02-12,69.53,Débito,0
8531,2621,2023-07-25,101.1,Débito,0
8532,2824,2024-04-28,68.65,Tarjeta Crédito,0
8533,4804,2024-03-07,18.06,Débito,0
8534,4627,2024-05-08,23.56,Tarjeta Crédito,0
8535,3659,2023-04-24,19.09,Tarjeta Crédito,0
8536,757,2023-02-17,18.12,Tarjeta Crédito,0
8537,99,2023-11-28,191.7,Crypto,0
8538,3009,2023-12-20,55.16,PayPal,0
8539,498,2023-03-23,128.04,PayPal,0
8540,4259,2023-09-27,119.96,Tarjeta Crédito,0
8541,715,2023-02-16,10.86,Tarjeta Crédito,0
8542,1269,2024-06-11,91.19,Tarjeta Crédito,0
8543,4566,2023-01-03,39.08,Tarjeta Crédito,1
8544,2349,2023-10-27,141.63,Tarjeta Crédito,0
8545,1210,2024-07-21,32.05,Tarjeta Crédito,0
8546,799,2024-07-09,61.92,Tarjeta Crédito,0
8547,4661,2023-12-26,63.77,Débito,0
8548,2265,2023-08-21,67.26,PayPal,0
8549,2770,2023-11-14,80.1,Débito,0
8550,2225,2023-11-01,19.03,Tarjeta Crédito,0
8551,330,2023-03-25,109.02,PayPal,0
8552,2419,2024-02-15,44.57,Tarjeta Crédito,0
8553,3617,2024-02-01,41.41,Débito,0
8554,1751,2023-01-02,56.57,PayPal,0
8555,661,2023-03-15,20.66,Tarjeta Crédito,0
8556,4056,2024-06-09,122.11,Débito,0
8557,2922,2023-09-30,96.28,Débito,0
8558,1332,2023-06-12,30.04,Tarjeta Crédito,0
8559,945,2024-04-14,11.37,Tarjeta Crédito,0
8560,4583,2024-04-15,34.23,Débito,1
8561,2468,2023-01-18,71.24,PayPal,0
8562,1199,2023-01-03,87.57,PayPal,0
8563,1673,2023-10-27,20.17,Tarjeta Crédito,0
8564,2686,2023-07-03,35.43,Débito,0
8565,685,2023-12-24,8.17,Tarjeta Crédito,0
8566,2987,2023-04-30,17.67,Débito,0
8567,855,2024-01-02,61.78,PayPal,0
8568,761,2023-10-02,37.39,Tarjeta Crédito,0
8569,2832,2023-07-05,48.89,Tarjeta Crédito,0
8570,322,2023-05-25,7.53,Débito,0
8571,4723,2023-12-30,11.06,Tarjeta Crédito,0
8572,324,2024-04-30,24.79,Débito,0
8573,4435,2023-11-11,154.66,Débito,0
8574,1010,2023-04-27,70.87,Débito,0
8575,278,2023-09-25,231.92,Tarjeta Crédito,0
8576,220,2023-05-01,101.98,PayPal,0
8577,182,2024-07-10,12.48,Tarjeta Crédito,1
8578,4688,2024-01-19,88.44,Tarjeta Crédito,0
8579,2373,2024-06-07,322.44,Tarjeta Crédito,0
8580,2476,2024-07-23,45.81,PayPal,0
8581,3447,2024-08-19,119.43,Débito,0
8582,1128,2023-12-29,29.69,Tarjeta Crédito,0
8583,3809,2024-02-03,85.13,Crypto,0
8584,2993,2024-04-30,28.6,Débito,0
8585,2836,2024-07-22,12.97,Tarjeta Crédito,0
8586,1233,2023-12-09,36.32,Tarjeta Crédito,0
8587,762,2023-02-21,46.93,PayPal,0
8588,4968,2023-12-03,69.98,Tarjeta Crédito,0
8589,727,2023-04-03,84.42,Débito,0
8590,3029,2024-05-11,100.63,Tarjeta Crédito,0
8591,1859,2023-01-13,122.43,Tarjeta Crédito,0
8592,744,2024-04-09,73.59,Tarjeta Crédito,0
8593,2671,2023-06-14,115.84,Tarjeta Crédito,0
8594,3174,2024-05-11,9.66,Tarjeta Crédito,1
8595,2402,2023-09-28,26.35,Tarjeta Crédito,1
8596,2550,2023-09-22,153.16,Tarjeta Crédito,0
8597,1786,2023-10-25,71.71,Débito,0
8598,3001,2023-05-16,55.21,Débito,0
8599,3781,2023-03-21,7.4,Débito,0
8600,956,2023-06-02,13.46,Débito,0
8601,4166,2024-05-30,26.83,PayPal,0
8602,11,2023-10-30,26.43,Débito,0
8603,2572,2023-03-02,23.08,Tarjeta Crédito,0
8604,1334,2023-02-18,39.56,Tarjeta Crédito,0
8605,272,2024-03-07,142.81,Tarjeta Crédito,0
8606,1307,2023-09-12,10.28,Crypto,0
8607,4876,2023-09-30,193.07,Débito,0
8608,3382,2023-03-31,1.35,Tarjeta Crédito,0
8609,3752,2024-07-27,148.25,Tarjeta Crédito,0
8610,2560,2023-06-12,137.16,Tarjeta Crédito,0
8611,322,2024-05-17,29.17,Tarjeta Crédito,0
8612,3089,2024-05-08,107.03,Débito,0
8613,3882,2023-07-06,56.24,PayPal,0
8614,1868,2023-09-09,140.83,Tarjeta Crédito,0
8615,358,2023-06-13,105.85,PayPal,1
8616,1407,2024-06-04,24.45,Débito,0
8617,1612,2024-01-13,12.01,PayPal,0
8618,3571,2023-05-24,4.03,Tarjeta Crédito,0
8619,2417,2024-07-16,28.71,Tarjeta Crédito,0
8620,672,2024-07-10,207.46,Tarjeta Crédito,0
8621,830,2023-02-17,80.6,PayPal,0
8622,2056,2024-05-31,6.86,Tarjeta Crédito,0
8623,3776,2024-04-30,230.56,PayPal,0
8624,4354,2023-03-22,11.99,Crypto,0
8625,4572,2023-02-02,107.58,Débito,0
8626,4239,2024-08-10,6.17,Tarjeta Crédito,0
8627,2638,2023-04-01,149.16,Tarjeta Crédito,0
8628,238,2024-01-05,14.98,PayPal,0
8629,776,2024-03-06,76.09,Crypto,0
8630,931,2023-05-01,98.73,PayPal,0
8631,2032,2023-02-15,28.67,PayPal,0
8632,2044,2023-05-09,271.31,Débito,0
8633,3593,2024-07-26,170.44,Tarjeta Crédito,0
8634,3690,2023-11-04,33.62,Tarjeta Crédito,0
8635,2757,2024-03-13,19.0,Débito,0
8636,705,2023-07-14,115.4,Tarjeta Crédito,0
8637,2123,2023-08-04,22.85,Tarjeta Crédito,0
8638,4100,2024-08-22,2.19,Tarjeta Crédito,0
8639,2031,2024-08-16,130.16,Tarjeta Crédito,0
8640,595,2023-05-18,55.86,Tarjeta Crédito,0
8641,3732,2023-09-13,60.62,Tarjeta Crédito,0
8642,175,2024-04-09,20.96,Débito,0
8643,4683,2023-05-07,37.83,Tarjeta Crédito,0
8644,168,2024-05-14,82.94,Débito,0
8645,751,2024-05-31,42.98,Crypto,0
8646,23,2024-04-16,56.66,Tarjeta Crédito,0
8647,2244,2023-05-09,9.91,Tarjeta Crédito,0
8648,4282,2023-09-07,187.79,PayPal,0
8649,955,2023-05-02,5.99,Débito,0
8650,465,2023-06-06,17.51,Tarjeta Crédito,0
8651,3618,2023-04-22,117.54,Débito,0
8652,1162,2023-12-28,4.41,Débito,0
8653,1884,2023-05-27,58.78,Tarjeta Crédito,0
8654,3158,2023-12-12,153.31,Tarjeta Crédito,0
8655,598,2023-08-10,76.9,PayPal,1
8656,3295,2023-12-26,161.99,PayPal,0
8657,4070,2023-11-23,40.75,Tarjeta Crédito,0
8658,3849,2023-06-30,5.5,Débito,0
8659,4908,2023-01-17,3.9,PayPal,0
8660,4699,2024-05-10,22.13,Tarjeta Crédito,1
8661,2286,2024-05-22,80.57,Tarjeta Crédito,0
8662,1723,2023-04-08,162.92,Tarjeta Crédito,0
8663,453,2023-08-04,1.32,Tarjeta Crédito,0
8664,933,2023-11-04,48.14,PayPal,0
8665,4519,2023-04-28,175.78,Débito,0
8666,878,2024-01-13,70.96,PayPal,0
8667,1714,2024-02-03,9.43,Tarjeta Crédito,0
8668,1737,2023-12-12,52.58,Débito,0
8669,4062,2023-07-07,16.32,Tarjeta Crédito,0
8670,337,2023-09-07,59.17,Tarjeta Crédito,0
8671,3603,2024-03-27,42.7,Débito,0
8672,3932,2023-08-11,29.96,Tarjeta Crédito,0
8673,2583,2023-07-30,4.85,Débito,0
8674,2695,2023-07-22,78.46,PayPal,0
8675,309,2023-09-14,37.53,Tarjeta Crédito,0
8676,1535,2023-12-29,51.59,Tarjeta Crédito,0
8677,776,2024-02-24,69.56,Tarjeta Crédito,0
8678,3545,2023-06-23,10.1,PayPal,0
8679,181,2024-06-30,84.59,PayPal,0
8680,4722,2024-05-30,15.04,Débito,0
8681,1576,2023-06-29,66.6,Tarjeta Crédito,0
8682,3684,2024-08-06,40.59,Tarjeta Crédito,0
8683,1008,2023-05-20,42.2,Débito,0
8684,2113,2023-09-04,16.34,Tarjeta Crédito,0
8685,2667,2023-12-27,7.81,PayPal,1
8686,2451,2024-07-06,285.72,Débito,0
8687,1903,2024-02-08,8.42,Débito,0
8688,4426,2023-04-17,39.85,Tarjeta Crédito,0
8689,1818,2023-03-12,4.12,Tarjeta Crédito,0
8690,3720,2024-05-17,39.05,Crypto,0
8691,1650,2023-01-10,165.75,Débito,0
8692,1211,2024-05-09,23.31,Tarjeta Crédito,0
8693,5,2023-02-26,116.73,Débito,0
8694,3030,2024-04-07,7.28,Tarjeta Crédito,0
8695,785,2023-05-21,13.92,Tarjeta Crédito,0
8696,4992,2023-06-10,25.49,Débito,0
8697,582,2023-01-12,23.74,PayPal,0
8698,1444,2024-01-16,2.78,Tarjeta Crédito,0
8699,2274,2023-11-22,43.97,Tarjeta Crédito,0
8700,436,2023-11-10,66.81,Tarjeta Crédito,0
8701,2968,2023-04-30,7.57,Débito,0
8702,2903,2023-01-27,35.49,Crypto,0
