user_id,pais,fecha_registro,canal_adquisicion
1500,Chile,2022-09-12,Google Ads
1501,Perú,2022-04-21,Referido
1502,Chile,2023-08-29,Facebook
1503,Chile,2022-01-11,Facebook
1504,Argentina,2023-05-01,Orgánico
1505,Chile,2023-02-09,Referido
1506,Perú,2024-02-19,Orgánico
1507,Argentina,2023-08-30,Google Ads
1508,Perú,2023-07-03,Orgánico
1509,Colombia,2022-02-08,Referido
1510,México,2022-09-10,Facebook
1511,Perú,2022-02-20,Referido
1512,Argentina,2023-05-31,Referido
1513,Perú,2022-11-23,Referido
1514,Colombia,2022-10-05,Orgánico
1515,México,2022-12-12,Referido
1516,Colombia,2023-07-20,Facebook
1517,Perú,2023-02-20,Referido
1518,Chile,2023-01-19,Referido
1519,México,2022-03-17,Google Ads
1520,Chile,2023-09-14,Orgánico
1521,México,2022-03-12,Facebook
1522,Colombia,2023-06-11,Google Ads
1523,Colombia,2023-06-27,Google Ads
1524,Argentina,2022-02-24,Facebook
1525,Perú,2023-12-27,Referido
1526,Perú,2023-06-25,Facebook
1527,México,2023-01-17,Facebook
1528,Chile,2023-04-08,Google Ads
1529,México,2022-11-08,Google Ads
1530,Argentina,2022-07-31,Google Ads
1531,Colombia,2022-06-10,Referido
1532,México,2024-02-08,Orgánico
1533,Colombia,2023-06-30,Referido
1534,Chile,2022-02-06,Orgánico
1535,Perú,2022-01-06,Orgánico
1536,Chile,2023-07-15,Referido
1537,Argentina,2023-09-03,Referido
1538,Perú,2023-11-25,Facebook
1539,Perú,2022-09-03,Facebook
1540,México,2023-07-03,Orgánico
1541,Argentina,2022-09-20,Orgánico
1542,Colombia,2022-04-05,Orgánico
1543,Argentina,2022-11-25,Google Ads
1544,Colombia,2022-01-19,Orgánico
1545,Argentina,2022-12-22,Orgánico
1546,Chile,2024-01-25,Orgánico
1547,Chile,2023-01-22,Google Ads
1548,Chile,2022-05-14,Orgánico
1549,Perú,2023-01-13,Facebook
1550,México,2023-07-22,Facebook
1551,Argentina,2022-02-04,Orgánico
1552,México,2024-02-06,Google Ads
1553,México,2022-12-29,Facebook
1554,México,2022-04-10,Orgánico
1555,Argentina,2023-05-18,Facebook
1556,Chile,2022-01-15,Google Ads
1557,México,2022-06-09,Orgánico
1558,Perú,2023-03-22,Google Ads
1559,Colombia,2023-09-28,Referido
1560,Perú,2023-08-15,Referido
1561,Perú,2023-02-19,Referido
1562,Colombia,2022-05-05,Facebook
1563,Colombia,2022-12-23,Referido
1564,Argentina,2023-08-17,Referido
1565,Argentina,2023-09-05,Facebook
1566,Argentina,2023-03-04,Orgánico
1567,México,2022-02-20,Google Ads
1568,Argentina,2022-10-21,Orgánico
1569,Perú,2023-08-15,Google Ads
1570,Chile,2024-02-16,Orgánico
1571,México,2022-05-30,Orgánico
1572,México,2023-02-26,Orgánico
1573,México,2023-03-16,Orgánico
1574,Argentina,2024-01-04,Orgánico
1575,México,2022-01-25,Referido
1576,Perú,2023-05-29,Referido
1577,Perú,2022-05-23,Referido
1578,Perú,2022-10-07,Google Ads
1579,Argentina,2022-01-17,Orgánico
1580,México,2024-01-09,Referido
1581,Chile,2023-03-21,Google Ads
1582,Colombia,2023-12-24,Google Ads
1583,México,2022-03-26,Google Ads
1584,Colombia,2024-03-05,Orgánico
1585,México,2022-06-01,Orgánico
1586,Perú,2023-06-13,Orgánico
1587,México,2023-09-20,Facebook
1588,Colombia,2022-01-09,Facebook
1589,Perú,2022-11-03,Orgánico
1590,México,2022-11-17,Referido
1591,Colombia,2023-08-23,Facebook
1592,Chile,2024-01-02,Orgánico
1593,Argentina,2023-09-09,Orgánico
1594,Perú,2023-11-07,Orgánico
1595,México,2022-05-01,Google Ads
1596,Perú,2022-03-20,Google Ads
1597,Argentina,2023-06-19,Google Ads
1598,Chile,2024-01-30,Google Ads
1599,Colombia,2023-06-20,Google Ads
1600,Colombia,2023-03-19,Referido
1601,Perú,2023-12-02,Orgánico
1602,Chile,2022-09-08,Google Ads
1603,Argentina,2022-10-29,Orgánico
1604,México,2023-10-06,Orgánico
1605,Argentina,2022-10-04,Google Ads
1606,México,2022-05-20,Facebook
1607,Colombia,2022-08-06,Orgánico
1608,Colombia,2022-12-15,Referido
1609,Argentina,2022-03-30,Referido
1610,México,2023-11-06,Referido
1611,Argentina,2023-02-24,Google Ads
1612,México,2023-11-28,Referido
1613,Chile,2023-07-29,Facebook
1614,México,2023-01-06,Google Ads
1615,Perú,2023-07-20,Referido
1616,Colombia,2023-11-12,Facebook
1617,Argentina,2022-02-05,Google Ads
1618,México,2022-05-16,Orgánico
1619,Colombia,2022-12-11,Facebook
1620,Chile,2022-07-03,Orgánico
1621,Perú,2023-05-16,Facebook
1622,Argentina,2022-07-22,Referido
1623,Argentina,2023-08-11,Google Ads
1624,Argentina,2022-08-27,Facebook
1625,Chile,2022-05-08,Google Ads
1626,Perú,2023-06-11,Facebook
1627,Argentina,2023-08-28,Google Ads
1628,Colombia,2023-03-18,Orgánico
1629,Argentina,2022-03-12,Orgánico
1630,México,2022-05-09,Facebook
1631,Perú,2023-05-27,Orgánico
1632,Colombia,2023-08-04,Facebook
1633,Perú,2022-03-05,Referido
1634,Chile,2023-01-08,Orgánico
1635,Chile,2023-08-12,Referido
1636,México,2022-11-30,Referido
1637,México,2023-06-10,Facebook
1638,Colombia,2024-01-15,Facebook
1639,México,2024-02-25,Orgánico
1640,Perú,2022-11-08,Referido
1641,Chile,2023-01-28,Facebook
1642,Colombia,2022-06-29,Orgánico
1643,México,2023-10-25,Orgánico
1644,Colombia,2022-08-16,Orgánico
1645,Argentina,2022-01-05,Referido
1646,Chile,2023-06-14,Orgánico
1647,Perú,2022-06-19,Google Ads
1648,Chile,2022-01-30,Facebook
1649,Perú,2023-02-16,Orgánico
1650,Chile,2023-09-05,Orgánico
1651,Colombia,2023-11-26,Referido
1652,Argentina,2023-11-20,Google Ads
1653,México,2023-07-23,Orgánico
1654,Argentina,2023-09-20,Orgánico
1655,Argentina,2023-12-10,Google Ads
1656,Colombia,2023-09-02,Google Ads
1657,Perú,2022-01-05,Google Ads
1658,Perú,2022-07-05,Facebook
1659,Argentina,2023-07-10,Google Ads
1660,Argentina,2022-02-25,Referido
1661,Colombia,2022-06-15,Orgánico
1662,Colombia,2022-01-26,Google Ads
1663,Chile,2022-02-08,Orgánico
1664,Chile,2022-09-19,Facebook
1665,Colombia,2022-10-24,Google Ads
1666,México,2022-08-31,Orgánico
1667,Argentina,2023-08-07,Facebook
1668,Chile,2022-01-28,Google Ads
1669,Argentina,2023-10-16,Facebook
1670,México,2024-01-05,Facebook
1671,Argentina,2022-11-23,Referido
1672,Colombia,2023-05-03,Google Ads
1673,Chile,2023-10-28,Google Ads
1674,Chile,2023-06-14,Orgánico
1675,Perú,2022-09-19,Facebook
1676,Chile,2023-05-23,Facebook
1677,México,2022-10-20,Referido
1678,Colombia,2023-03-21,Google Ads
1679,México,2023-09-24,Google Ads
1680,Perú,2022-06-01,Referido
1681,México,2022-06-15,Facebook
1682,Argentina,2022-09-22,Referido
1683,Chile,2023-04-20,Orgánico
1684,Argentina,2022-01-16,Referido
1685,México,2023-03-30,Google Ads
1686,México,2022-08-10,Referido
1687,México,2023-07-15,Orgánico
1688,Perú,2022-01-14,Referido
1689,Colombia,2023-11-23,Referido
1690,Argentina,2022-01-25,Facebook
1691,Chile,2024-03-07,Referido
1692,Colombia,2023-11-08,Facebook
1693,Perú,2022-02-16,Orgánico
1694,Argentina,2022-04-23,Google Ads
1695,Chile,2022-07-25,Referido
1696,México,2022-08-28,Orgánico
1697,Argentina,2023-11-19,Referido
1698,Chile,2022-05-24,Google Ads
1699,México,2023-07-03,Google Ads
1700,Colombia,2024-03-02,Referido
1701,México,2023-01-07,Google Ads
1702,Colombia,2023-04-10,Referido
1703,Chile,2023-01-24,Facebook
1704,Argentina,2024-03-10,Orgánico
1705,México,2023-12-03,Referido
1706,Argentina,2023-09-17,Referido
1707,Colombia,2022-01-21,Orgánico
1708,México,2023-10-28,Facebook
1709,México,2023-12-16,Google Ads
1710,Chile,2022-09-05,Google Ads
1711,Colombia,2023-10-28,Orgánico
1712,Chile,2022-06-12,Google Ads
1713,Argentina,2022-09-25,Referido
1714,México,2022-09-24,Orgánico
1715,Colombia,2023-01-10,Google Ads
1716,Argentina,2022-09-11,Orgánico
1717,México,2022-11-25,Orgánico
1718,México,2022-07-18,Orgánico
1719,Chile,2022-10-26,Referido
1720,Colombia,2023-05-28,Orgánico
1721,Argentina,2024-02-26,Orgánico
1722,Chile,2022-04-08,Facebook
1723,Colombia,2023-09-21,Orgánico
1724,México,2022-03-25,Facebook
1725,Colombia,2022-09-25,Referido
1726,México,2023-04-10,Facebook
1727,Colombia,2023-08-17,Google Ads
1728,Chile,2022-12-06,Referido
1729,Colombia,2024-01-10,Orgánico
1730,Chile,2024-01-08,Referido
1731,Chile,2023-01-29,Facebook
1732,México,2022-06-02,Facebook
1733,Colombia,2022-04-01,Referido
1734,México,2022-09-28,Orgánico
1735,Chile,2023-04-30,Orgánico
1736,Chile,2023-11-15,Facebook
1737,Colombia,2023-03-08,Referido
1738,México,2022-04-23,Google Ads
1739,Argentina,2023-06-01,Orgánico
1740,Colombia,2022-02-04,Orgánico
1741,Colombia,2024-02-11,Referido
1742,Colombia,2022-03-03,Google Ads
1743,Perú,2023-02-04,Google Ads
1744,Argentina,2023-08-29,Referido
1745,México,2023-03-19,Orgánico
1746,Chile,2022-11-07,Orgánico
1747,México,2022-08-02,Referido
1748,Argentina,2022-12-31,Orgánico
1749,Perú,2023-09-21,Facebook
1750,Perú,2022-02-04,Orgánico
1751,Colombia,2023-10-26,Orgánico
1752,Colombia,2023-03-30,Google Ads
1753,Perú,2022-07-29,Google Ads
1754,Perú,2022-06-27,Facebook
1755,Chile,2022-08-06,Referido
1756,Perú,2023-02-15,Google Ads
1757,Argentina,2022-04-10,Referido
1758,Argentina,2023-01-01,Facebook
1759,Colombia,2023-09-25,Orgánico
1760,Argentina,2022-08-09,Orgánico
1761,Colombia,2022-02-12,Facebook
1762,Perú,2022-11-21,Orgánico
1763,Perú,2023-04-19,Referido
1764,Colombia,2023-01-09,Referido
1765,Colombia,2022-12-28,Orgánico
1766,Chile,2022-02-01,Orgánico
1767,Perú,2022-04-20,Facebook
1768,Perú,2022-02-05,Referido
1769,Chile,2023-08-07,Google Ads
1770,Colombia,2022-12-09,Orgánico
1771,Chile,2022-06-24,Facebook
1772,Chile,2023-05-04,Referido
1773,Argentina,2024-03-05,Orgánico
1774,Colombia,2023-07-01,Orgánico
1775,Argentina,2023-06-03,Google Ads
1776,México,2023-10-13,Referido
1777,Perú,2023-10-24,Orgánico
1778,México,2022-07-14,Google Ads
1779,Colombia,2023-11-19,Referido
1780,Chile,2023-06-27,Google Ads
1781,Perú,2023-03-20,Facebook
1782,México,2022-03-29,Orgánico
1783,Colombia,2022-12-22,Orgánico
1784,Chile,2023-05-05,Facebook
1785,Perú,2023-06-05,Facebook
1786,Argentina,2022-08-06,Referido
1787,México,2022-08-25,Orgánico
1788,Argentina,2022-04-03,Orgánico
1789,Chile,2023-11-30,Orgánico
1790,México,2022-11-24,Referido
1791,Chile,2024-01-07,Orgánico
1792,Chile,2023-11-08,Google Ads
1793,Perú,2022-07-23,Google Ads
1794,México,2023-03-09,Facebook
1795,Colombia,2023-06-24,Referido
1796,Colombia,2023-04-24,Google Ads
1797,Perú,2023-08-21,Referido
1798,México,2022-08-11,Google Ads
1799,Chile,2023-04-22,Facebook
1800,Perú,2023-07-14,Orgánico
1801,México,2024-01-04,Referido
1802,Chile,2023-12-09,Facebook
1803,Argentina,2023-06-23,Google Ads
1804,Chile,2023-11-15,Google Ads
1805,Argentina,2022-05-12,Facebook
1806,Argentina,2023-08-08,Facebook
1807,Chile,2022-06-23,Orgánico
1808,México,2024-02-19,Google Ads
1809,Chile,2023-12-15,Referido
1810,Colombia,2022-01-31,Facebook
1811,Perú,2022-02-12,Google Ads
1812,Perú,2023-05-19,Facebook
1813,Argentina,2023-03-15,Referido
1814,Colombia,2024-02-12,Facebook
1815,Colombia,2023-05-07,Google Ads
1816,Chile,2022-07-23,Orgánico
1817,México,2024-02-15,Google Ads
1818,Colombia,2022-01-02,Orgánico
1819,Colombia,2023-08-16,Referido
1820,Colombia,2022-09-14,Facebook
1821,México,2023-05-15,Referido
1822,Colombia,2022-04-20,Facebook
1823,Perú,2022-03-19,Facebook
1824,Colombia,2022-07-09,Google Ads
1825,Perú,2023-01-02,Orgánico
1826,México,2022-08-10,Referido
1827,Perú,2023-06-13,Facebook
1828,Argentina,2022-09-14,Referido
1829,Chile,2023-06-22,Orgánico
1830,Argentina,2022-03-07,Google Ads
1831,Chile,2023-06-09,Orgánico
1832,Argentina,2023-02-24,Orgánico
1833,Perú,2023-07-22,Facebook
1834,Perú,2023-12-25,Facebook
1835,Colombia,2023-06-29,Orgánico
1836,Chile,2023-08-05,Google Ads
1837,Colombia,2023-04-22,Google Ads
1838,Colombia,2023-07-22,Referido
1839,Argentina,2023-07-25,Facebook
1840,Chile,2022-09-28,Facebook
1841,Perú,2022-12-29,Facebook
1842,Argentina,2024-01-30,Google Ads
1843,Argentina,2023-01-20,Referido
1844,Chile,2022-08-30,Facebook
1845,Colombia,2023-01-09,Orgánico
1846,Argentina,2023-01-08,Google Ads
1847,Colombia,2022-01-07,Facebook
1848,Argentina,2022-11-07,Facebook
1849,Colombia,2022-10-17,Facebook
1850,Colombia,2023-02-20,Referido
1851,Perú,2022-10-05,Orgánico
1852,Argentina,2022-02-02,Facebook
1853,Perú,2023-08-19,Facebook
1854,Colombia,2023-06-28,Google Ads
1855,México,2022-02-26,Orgánico
1856,Perú,2023-07-29,Google Ads
1857,Perú,2022-04-21,Referido
1858,México,2023-04-03,Referido
1859,Colombia,2023-03-01,Facebook
1860,México,2022-09-06,Google Ads
1861,Colombia,2022-06-05,Referido
1862,Colombia,2023-06-23,Google Ads
1863,Argentina,2023-11-16,Google Ads
1864,Chile,2022-12-07,Referido
1865,Perú,2023-08-13,Google Ads
1866,México,2023-04-07,Orgánico
1867,Perú,2022-02-12,Facebook
1868,Argentina,2022-06-09,Orgánico
1869,Perú,2022-09-04,Referido
1870,Perú,2023-07-31,Google Ads
1871,Perú,2022-05-15,Facebook
1872,Perú,2022-09-29,Referido
1873,México,2022-11-17,Google Ads
1874,Perú,2022-12-30,Orgánico
1875,Argentina,2023-06-24,Referido
1876,Colombia,2023-10-25,Facebook
1877,Argentina,2024-01-09,Referido
1878,Colombia,2023-12-24,Orgánico
1879,Perú,2022-10-29,Facebook
1880,Perú,2022-08-03,Google Ads
1881,Colombia,2024-01-30,Facebook
1882,Colombia,2022-03-06,Referido
1883,México,2022-07-01,Orgánico
1884,Perú,2023-12-02,Google Ads
1885,Perú,2024-03-08,Referido
1886,Argentina,2022-10-11,Google Ads
1887,Colombia,2022-07-25,Referido
1888,Colombia,2023-11-26,Orgánico
1889,Perú,2022-01-08,Facebook
1890,Perú,2022-12-15,Referido
1891,Argentina,2023-12-02,Referido
1892,México,2023-12-23,Facebook
1893,Argentina,2022-03-13,Google Ads
1894,Argentina,2023-12-09,Referido
1895,México,2023-12-18,Google Ads
1896,México,2022-07-23,Referido
1897,Chile,2023-05-14,Facebook
1898,Argentina,2024-01-14,Referido
1899,Chile,2024-01-29,Orgánico
1900,Perú,2024-02-17,Google Ads
1901,Argentina,2023-12-28,Referido
1902,Argentina,2023-08-12,Orgánico
1903,Colombia,2024-02-27,Facebook
1904,Chile,2023-11-17,Orgánico
1905,México,2022-08-09,Referido
1906,Perú,2023-05-17,Facebook
1907,Chile,2022-03-01,Facebook
1908,Argentina,2024-03-05,Google Ads
1909,Chile,2022-07-02,Referido
1910,Chile,2023-03-25,Orgánico
1911,México,2023-05-31,Referido
1912,Chile,2023-02-08,Google Ads
1913,México,2022-04-25,Referido
1914,Chile,2023-06-07,Facebook
1915,Colombia,2022-05-01,Facebook
1916,Colombia,2023-01-28,Facebook
1917,Argentina,2022-02-15,Referido
1918,Argentina,2022-07-21,Referido
1919,Chile,2022-08-08,Orgánico
1920,Chile,2023-04-03,Facebook
1921,Perú,2022-03-09,Orgánico
1922,Argentina,2022-05-10,Google Ads
1923,Chile,2024-02-19,Referido
1924,Chile,2023-08-29,Facebook
1925,México,2022-06-03,Referido
1926,México,2023-05-07,Google Ads
1927,Colombia,2022-11-25,Orgánico
1928,Chile,2023-11-23,Facebook
1929,México,2024-02-20,Facebook
1930,Colombia,2022-08-27,Orgánico
1931,Chile,2022-09-22,Facebook
1932,Argentina,2024-01-08,Referido
1933,Perú,2023-09-23,Referido
1934,Chile,2023-07-21,Facebook
1935,Chile,2023-12-29,Orgánico
1936,Chile,2022-02-09,Google Ads
1937,Perú,2023-03-30,Referido
1938,Perú,2023-08-12,Referido
1939,Colombia,2023-07-18,Orgánico
1940,Colombia,2023-01-24,Orgánico
1941,México,2023-07-21,Google Ads
1942,Colombia,2023-03-07,Referido
1943,Chile,2023-10-07,Facebook
1944,Chile,2022-06-04,Google Ads
1945,México,2023-04-25,Facebook
1946,México,2023-07-01,Google Ads
1947,Colombia,2022-08-31,Orgánico
1948,Perú,2022-07-09,Google Ads
1949,Colombia,2022-09-06,Orgánico
1950,Perú,2022-10-04,Orgánico
1951,Argentina,2022-05-20,Referido
1952,México,2022-01-18,Referido
1953,Colombia,2023-08-17,Facebook
1954,Argentina,2022-04-17,Referido
1955,Colombia,2023-06-15,Google Ads
1956,Perú,2022-07-20,Facebook
1957,Colombia,2023-12-14,Orgánico
1958,México,2023-11-01,Referido
1959,Colombia,2022-10-08,Orgánico
1960,México,2022-01-16,Orgánico
1961,Perú,2022-05-27,Referido
1962,Colombia,2023-05-09,Facebook
1963,Perú,2023-12-20,Facebook
1964,Perú,2023-01-11,Facebook
1965,Argentina,2022-03-15,Orgánico
1966,Argentina,2024-01-06,Facebook
1967,Perú,2024-01-17,Facebook
1968,México,2023-11-23,Google Ads
1969,Colombia,2023-06-16,Referido
1970,Colombia,2024-02-06,Google Ads
1971,Argentina,2023-09-17,Facebook
1972,Chile,2023-12-16,Facebook
1973,Chile,2024-01-15,Facebook
1974,Perú,2024-01-08,Google Ads
1975,México,2023-05-17,Google Ads
1976,Perú,2023-04-02,Orgánico
1977,Colombia,2023-05-09,Google Ads
1978,Perú,2023-07-23,Orgánico
1979,México,2023-02-16,Facebook
1980,Colombia,2023-01-12,Facebook
1981,Argentina,2023-12-14,Referido
1982,Chile,2023-03-08,Orgánico
1983,Colombia,2022-05-07,Referido
1984,Perú,2023-04-11,Referido
1985,México,2022-09-29,Referido
1986,Chile,2023-08-31,Orgánico
1987,Argentina,2022-08-01,Google Ads
1988,Perú,2023-04-18,Referido
1989,Argentina,2022-05-14,Orgánico
1990,Colombia,2023-09-27,Facebook
1991,Chile,2024-01-03,Facebook
1992,Perú,2023-02-19,Referido
1993,México,2024-02-13,Google Ads
1994,México,2023-07-23,Orgánico
1995,Colombia,2023-08-08,Referido
1996,Colombia,2022-11-23,Orgánico
1997,Perú,2023-07-15,Referido
1998,México,2022-04-08,Google Ads
1999,Perú,2023-01-08,Facebook
2000,Chile,2023-01-16,Facebook
2001,Colombia,2023-08-01,Orgánico
2002,Chile,2023-04-07,Orgánico
2003,México,2022-11-24,Facebook
2004,México,2023-05-25,Referido
2005,Perú,2023-04-09,Google Ads
2006,Perú,2023-11-12,Referido
2007,Chile,2023-09-10,Referido
2008,Perú,2022-05-19,Google Ads
2009,México,2022-10-04,Facebook
2010,Colombia,2022-01-03,Facebook
2011,Perú,2022-12-18,Google Ads
2012,Perú,2023-04-12,Orgánico
2013,Chile,2022-04-18,Orgánico
2014,Chile,2022-01-24,Referido
2015,Colombia,2022-06-05,Referido
2016,Perú,2022-08-08,Facebook
2017,México,2023-07-05,Orgánico
2018,Argentina,2023-09-16,Facebook
2019,Chile,2022-05-25,Facebook
2020,Argentina,2022-10-09,Facebook
2021,Perú,2023-06-27,Google Ads
2022,Chile,2023-07-20,Referido
2023,México,2024-03-03,Referido
2024,Chile,2022-07-16,Google Ads
2025,México,2022-09-01,Facebook
2026,Argentina,2023-06-22,Google Ads
2027,México,2023-03-27,Orgánico
2028,Perú,2022-10-31,Referido
2029,Argentina,2023-02-21,Orgánico
2030,Colombia,2023-07-12,Referido
2031,Argentina,2023-10-08,Orgánico
2032,México,2023-07-27,Orgánico
2033,Argentina,2022-08-01,Referido
2034,México,2022-11-29,Referido
2035,Argentina,2023-10-30,Orgánico
2036,Perú,2022-04-26,Referido
2037,Perú,2022-06-18,Orgánico
2038,Argentina,2022-12-30,Google Ads
2039,México,2023-01-30,Google Ads
2040,Argentina,2023-09-14,Google Ads
2041,México,2023-06-15,Orgánico
2042,México,2022-08-20,Facebook
2043,México,2023-10-23,Google Ads
2044,Chile,2023-12-09,Referido
2045,México,2022-06-03,Referido
2046,Argentina,2023-08-11,Referido
2047,Perú,2023-04-25,Facebook
2048,Colombia,2023-03-19,Google Ads
2049,Argentina,2022-11-14,Orgánico
2050,México,2023-10-05,Orgánico
2051,Colombia,2023-10-25,Referido
2052,Argentina,2023-06-19,Google Ads
2053,Colombia,2022-07-06,Facebook
2054,Argentina,2022-07-22,Google Ads
2055,Colombia,2023-10-08,Orgánico
2056,Argentina,2022-02-12,Google Ads
2057,Argentina,2023-04-04,Orgánico
2058,Perú,2022-09-27,Google Ads
2059,Chile,2022-01-31,Orgánico
2060,Argentina,2022-12-13,Referido
2061,México,2024-01-22,Facebook
2062,Argentina,2022-02-19,Facebook
2063,Colombia,2023-02-06,Facebook
2064,Argentina,2024-02-28,Orgánico
2065,Colombia,2022-11-25,Facebook
2066,Perú,2023-08-13,Facebook
2067,Colombia,2023-07-01,Facebook
2068,Argentina,2023-05-24,Referido
2069,Chile,2022-07-12,Referido
2070,Chile,2022-07-03,Google Ads
2071,Perú,2022-03-19,Google Ads
2072,Chile,2022-10-31,Referido
2073,Colombia,2022-06-22,Referido
2074,Chile,2022-03-17,Referido
2075,Colombia,2023-04-30,Orgánico
2076,Chile,2024-02-19,Facebook
2077,Argentina,2022-12-16,Facebook
2078,Argentina,2023-07-15,Orgánico
2079,Colombia,2022-12-28,Orgánico
2080,Chile,2023-12-14,Google Ads
2081,Perú,2023-09-22,Google Ads
2082,Perú,2023-10-26,Referido
2083,Chile,2022-04-18,Facebook
2084,Colombia,2024-02-20,Orgánico
2085,Argentina,2023-06-29,Referido
2086,Chile,2022-12-09,Orgánico
2087,Chile,2023-07-22,Facebook
2088,Argentina,2023-02-05,Facebook
2089,Chile,2023-04-04,Orgánico
2090,México,2022-09-25,Google Ads
2091,Argentina,2022-04-14,Referido
2092,Perú,2023-03-17,Facebook
2093,Argentina,2023-05-26,Referido
2094,Colombia,2023-07-28,Referido
2095,Colombia,2024-02-05,Facebook
2096,Argentina,2022-02-08,Google Ads
2097,Perú,2022-03-01,Referido
2098,México,2023-09-02,Facebook
2099,Chile,2023-12-21,Facebook
2100,Chile,2023-11-04,Google Ads
2101,Argentina,2022-01-07,Facebook
2102,Argentina,2024-01-21,Facebook
2103,Colombia,2023-03-28,Orgánico
2104,Chile,2022-11-24,Google Ads
2105,Colombia,2023-12-02,Referido
2106,México,2022-07-02,Referido
2107,Chile,2022-04-30,Orgánico
2108,México,2023-09-16,Orgánico
2109,Perú,2022-03-20,Referido
2110,Colombia,2023-05-23,Google Ads
2111,Perú,2023-09-06,Facebook
2112,México,2022-02-18,Orgánico
2113,Perú,2022-03-12,Google Ads
2114,Argentina,2023-08-22,Google Ads
2115,Colombia,2023-06-23,Facebook
2116,Chile,2023-07-11,Google Ads
2117,Colombia,2023-11-02,Facebook
2118,México,2024-02-12,Orgánico
2119,Colombia,2024-02-21,Referido
2120,Chile,2023-03-23,Google Ads
2121,Colombia,2022-06-04,Referido
2122,Chile,2023-11-11,Facebook
2123,México,2022-10-24,Google Ads
2124,México,2022-07-24,Orgánico
2125,Argentina,2022-03-16,Orgánico
2126,Argentina,2024-02-16,Google Ads
2127,Argentina,2022-02-25,Orgánico
2128,Chile,2022-11-08,Referido
2129,Colombia,2022-09-14,Google Ads
2130,Perú,2022-01-11,Google Ads
2131,Colombia,2023-08-19,Google Ads
2132,Argentina,2022-04-09,Referido
2133,Perú,2023-08-11,Referido
2134,Argentina,2024-01-15,Referido
2135,Colombia,2022-08-20,Google Ads
2136,Perú,2022-03-09,Google Ads
2137,Perú,2024-02-19,Orgánico
2138,Perú,2022-01-14,Referido
2139,Perú,2023-11-30,Referido
2140,Argentina,2022-11-10,Google Ads
2141,Argentina,2022-04-15,Facebook
2142,Chile,2023-02-16,Google Ads
2143,Argentina,2023-09-12,Referido
2144,México,2023-05-07,Google Ads
2145,México,2022-07-31,Referido
2146,Perú,2022-09-12,Facebook
2147,Perú,2023-03-30,Orgánico
2148,Chile,2022-06-30,Orgánico
2149,Colombia,2022-06-19,Orgánico
2150,Perú,2023-07-20,Orgánico
2151,Chile,2022-11-24,Orgánico
2152,Perú,2022-11-25,Google Ads
2153,México,2023-12-04,Google Ads
2154,Colombia,2023-10-25,Orgánico
2155,México,2024-01-12,Orgánico
2156,Argentina,2023-03-08,Facebook
2157,Chile,2022-01-14,Orgánico
2158,Chile,2023-04-08,Facebook
2159,México,2023-09-24,Referido
2160,Argentina,2023-02-27,Google Ads
2161,Colombia,2022-05-29,Facebook
2162,Chile,2023-12-25,Facebook
2163,Chile,2023-11-28,Referido
2164,Argentina,2023-10-04,Referido
2165,México,2022-10-17,Google Ads
2166,México,2022-01-03,Referido
2167,México,2022-06-20,Facebook
2168,Colombia,2022-06-18,Referido
2169,Colombia,2022-02-14,Google Ads
2170,Perú,2023-07-01,Facebook
2171,México,2023-12-31,Referido
2172,Chile,2023-07-07,Referido
2173,Colombia,2022-12-21,Google Ads
2174,Argentina,2023-08-22,Google Ads
2175,Argentina,2022-02-12,Google Ads
2176,Colombia,2023-03-28,Facebook
2177,Chile,2023-04-16,Orgánico
2178,Perú,2023-06-15,Facebook
2179,México,2022-11-18,Orgánico
2180,Chile,2023-12-11,Referido
2181,México,2024-01-10,Google Ads
2182,Chile,2023-10-05,Google Ads
2183,Perú,2022-05-14,Facebook
2184,México,2023-03-06,Google Ads
2185,Argentina,2022-01-13,Facebook
2186,Argentina,2023-12-19,Google Ads
2187,Argentina,2023-09-15,Referido
2188,Colombia,2022-10-15,Orgánico
2189,Colombia,2024-01-09,Facebook
2190,Perú,2022-10-04,Google Ads
2191,Chile,2022-05-12,Orgánico
2192,Argentina,2022-06-21,Google Ads
2193,México,2022-02-06,Referido
2194,Argentina,2024-02-03,Google Ads
2195,Colombia,2022-04-19,Facebook
2196,México,2023-05-16,Google Ads
2197,Colombia,2024-01-03,Facebook
2198,Chile,2024-01-13,Facebook
2199,Chile,2023-08-08,Orgánico
2200,Colombia,2023-04-25,Facebook
2201,Colombia,2023-08-02,Orgánico
2202,México,2023-09-20,Orgánico
2203,Chile,2022-06-06,Google Ads
2204,Colombia,2022-03-07,Orgánico
2205,Perú,2023-01-20,Referido
2206,Colombia,2024-02-17,Facebook
2207,México,2023-06-29,Google Ads
2208,Perú,2023-10-04,Referido
2209,Argentina,2023-10-17,Google Ads
2210,México,2023-11-17,Orgánico
2211,México,2023-01-26,Orgánico
2212,Chile,2023-07-21,Orgánico
2213,Colombia,2022-09-10,Facebook
2214,Colombia,2023-05-18,Google Ads
2215,Argentina,2023-05-16,Google Ads
2216,México,2023-12-14,Google Ads
2217,Perú,2023-01-31,Referido
2218,Argentina,2022-04-12,Google Ads
2219,Perú,2023-10-05,Orgánico
2220,Perú,2023-02-04,Google Ads
2221,Argentina,2023-10-22,Google Ads
2222,Chile,2023-12-06,Referido
2223,México,2022-08-06,Facebook
2224,Argentina,2022-04-19,Google Ads
