user_id,fecha_evento,tipo_evento,dispositivo
3057,2024-03-23,login,Android
3057,2023-05-30,compra,iOS
3058,2023-09-09,login,Android
3058,2023-12-18,login,Web
3058,2024-04-27,login,iOS
3058,2024-04-16,login,iOS
3058,2023-02-24,login,iOS
3058,2023-09-24,compra,iOS
3058,2023-01-24,compra,iOS
3059,2023-08-14,login,Web
3059,2024-02-16,login,iOS
3059,2023-10-04,login,Android
3059,2023-10-26,login,Android
3060,2024-06-06,login,iOS
3060,2024-08-22,login,Web
3060,2024-08-11,cancelacion,iOS
3060,2023-02-24,compra,iOS
3060,2024-03-10,login,Android
3060,2023-07-18,cancelacion,Android
3061,2024-05-25,compra,iOS
3061,2024-04-21,compra,Web
3061,2024-07-25,compra,Web
3061,2024-03-08,login,Web
3062,2023-04-20,compra,iOS
3062,2023-02-09,login,Android
3063,2023-11-22,login,iOS
3063,2023-10-25,compra,Android
3063,2024-07-07,login,iOS
3063,2023-02-25,compra,Web
3063,2023-03-08,compra,Android
3063,2024-04-27,login,iOS
3064,2023-08-31,compra,iOS
3064,2023-02-07,login,Android
3064,2023-05-01,compra,Web
3064,2024-04-03,login,iOS
3064,2023-07-05,login,iOS
3064,2023-12-24,login,iOS
3065,2024-08-15,login,iOS
3065,2024-07-20,compra,Web
3065,2024-03-27,login,Android
3065,2023-03-09,compra,Web
3065,2023-04-06,login,iOS
3065,2023-05-02,login,iOS
3065,2024-05-24,compra,iOS
3065,2024-08-13,login,Web
3066,2023-08-05,login,Web
3066,2024-02-03,login,iOS
3066,2024-03-29,login,iOS
3066,2024-05-07,compra,iOS
3066,2023-01-01,compra,Web
3067,2024-04-13,compra,Web
3067,2023-08-08,login,Web
3067,2024-06-07,compra,iOS
3067,2023-01-04,login,Web
3067,2023-09-16,cancelacion,Web
3067,2023-08-19,compra,iOS
3067,2024-02-22,compra,Web
3068,2023-08-18,login,Android
3068,2023-04-01,compra,iOS
3068,2024-06-19,login,Android
3068,2024-02-27,compra,Web
3068,2024-01-13,login,iOS
3068,2023-12-10,compra,Web
3069,2023-11-14,cancelacion,Android
3069,2023-11-20,login,Android
3069,2023-02-20,login,iOS
3069,2024-03-22,compra,Android
3069,2023-09-27,login,iOS
3069,2024-05-26,compra,iOS
3070,2023-02-02,login,iOS
3070,2023-01-17,compra,Web
3070,2023-04-01,login,Android
3070,2023-12-03,compra,Web
3070,2023-10-24,compra,Web
3070,2023-08-13,login,Web
3071,2023-02-05,login,iOS
3071,2023-10-28,login,iOS
3071,2024-03-17,login,Web
3071,2024-05-09,compra,iOS
3071,2023-05-09,login,iOS
3072,2024-03-14,login,iOS
3072,2024-08-06,cancelacion,iOS
3072,2023-08-03,login,Android
3072,2024-03-27,login,Android
3072,2023-07-05,login,iOS
3072,2023-10-11,compra,Android
3073,2023-11-15,login,Web
3073,2023-01-30,cancelacion,iOS
3073,2024-03-22,login,Android
3074,2023-01-15,login,iOS
3074,2023-04-05,compra,iOS
3074,2023-11-20,login,Web
3074,2023-05-06,login,Web
3074,2024-05-22,compra,Android
3075,2023-11-10,compra,Web
3075,2024-06-26,compra,Web
3075,2023-01-13,login,Android
3075,2023-10-20,compra,iOS
3076,2024-02-19,login,Android
3076,2023-07-05,compra,Android
3076,2023-04-09,login,Web
3076,2023-10-02,login,Web
3077,2023-09-03,login,iOS
3077,2023-07-13,login,iOS
3077,2023-04-10,login,Android
3078,2023-03-20,compra,Web
3078,2023-01-29,compra,Android
3079,2023-01-04,login,Android
3079,2023-08-28,login,Android
3079,2023-08-14,login,Android
3079,2023-06-11,cancelacion,Web
3079,2023-05-11,login,iOS
3080,2024-01-20,login,Android
3080,2023-04-05,login,Web
3080,2024-02-04,login,Web
3080,2023-01-16,compra,Web
3080,2023-02-06,login,iOS
3080,2023-09-28,compra,Web
3080,2024-06-03,login,iOS
3081,2023-08-06,compra,Web
3081,2023-03-15,login,Android
3081,2023-03-27,login,Web
3081,2024-05-18,compra,iOS
3082,2023-08-12,compra,Android
3082,2023-09-23,login,iOS
3082,2023-11-10,login,Web
3082,2023-04-16,login,Web
3082,2024-02-15,login,iOS
3083,2024-04-09,login,Web
3083,2023-02-27,compra,Android
3083,2023-05-08,compra,iOS
3083,2023-09-19,login,iOS
3083,2023-07-12,login,iOS
3083,2023-06-24,compra,Android
3083,2023-01-31,compra,Android
3084,2023-06-01,cancelacion,iOS
3084,2024-08-07,compra,Web
3085,2023-10-14,cancelacion,Web
3085,2023-02-11,login,Web
3085,2023-01-11,login,Web
3085,2024-08-08,compra,Android
3086,2024-04-17,login,Web
3086,2023-11-21,login,Android
3087,2023-08-25,login,Web
3087,2023-04-17,login,Android
3087,2023-04-28,login,Android
3087,2023-05-23,login,Web
3087,2024-03-25,login,Web
3087,2023-09-26,compra,iOS
3087,2024-08-13,login,Android
3087,2023-12-30,login,iOS
3087,2024-07-01,compra,Android
3088,2024-06-28,compra,Web
3088,2023-07-04,login,Web
3088,2023-12-21,compra,iOS
3088,2023-05-22,login,iOS
3088,2023-11-07,login,Android
3089,2023-03-13,compra,Web
3089,2024-05-12,cancelacion,Web
3090,2023-09-16,compra,Web
3090,2023-06-22,compra,Android
3090,2024-03-23,login,Web
3090,2024-02-13,login,Web
3090,2024-02-15,login,Android
3090,2023-12-27,login,Android
3091,2023-08-26,compra,Web
3091,2023-09-08,login,Web
3091,2023-01-16,login,Web
3091,2024-07-18,login,Android
3091,2023-12-12,login,iOS
3091,2024-05-27,compra,iOS
3092,2023-08-21,login,Android
3092,2023-08-22,login,iOS
3092,2023-01-17,compra,Web
3092,2024-02-04,login,iOS
3092,2023-06-07,login,iOS
3092,2023-03-12,login,Android
3092,2023-01-05,compra,Android
3093,2023-05-26,login,iOS
3093,2023-04-01,compra,Web
3093,2023-09-19,login,Web
3093,2023-06-27,compra,Web
3093,2024-06-08,compra,Android
3094,2023-08-27,compra,Web
3094,2024-02-11,login,Android
3094,2023-11-27,login,iOS
3094,2023-01-10,compra,Android
3094,2024-05-18,login,iOS
3094,2023-10-11,compra,Android
3094,2023-12-12,compra,Android
3094,2024-04-22,login,Android
3094,2024-02-01,compra,Web
3095,2023-07-19,login,iOS
3095,2024-08-11,login,iOS
3095,2023-11-11,compra,Web
3095,2024-06-23,login,Web
3095,2023-02-26,compra,iOS
3095,2023-06-09,compra,iOS
3095,2023-11-09,login,iOS
3096,2023-09-12,compra,Web
3096,2024-02-04,login,Web
3096,2023-12-17,login,iOS
3096,2023-11-25,login,iOS
3096,2023-08-21,cancelacion,Android
3097,2024-03-27,login,Web
3097,2024-02-13,login,Android
3097,2024-01-30,compra,iOS
3097,2023-11-15,login,Android
3097,2023-11-16,login,iOS
3098,2024-03-24,compra,Web
3098,2024-05-15,login,Web
3098,2024-05-13,login,Web
3098,2024-03-13,compra,Web
3098,2023-08-08,compra,Web
3099,2023-08-10,cancelacion,Web
3099,2023-12-05,login,iOS
3099,2023-06-28,login,iOS
3099,2023-11-13,login,Android
3099,2023-10-03,login,Web
3100,2023-08-16,login,Android
3101,2023-08-13,login,Web
3101,2023-01-13,compra,iOS
3101,2024-04-25,login,iOS
3102,2024-03-02,compra,Web
3102,2024-01-26,login,iOS
3102,2024-03-03,login,Android
3102,2023-07-06,login,Android
3102,2023-11-24,compra,Android
3103,2024-02-21,compra,Android
3103,2024-01-04,cancelacion,Web
3103,2024-01-02,compra,Android
3103,2024-07-09,login,iOS
3103,2023-12-28,login,Android
3104,2023-01-03,login,iOS
3104,2023-07-23,compra,Web
3104,2024-05-21,login,Web
3104,2024-03-25,compra,iOS
3104,2023-11-07,compra,Web
3104,2023-12-08,compra,Web
3104,2023-05-08,login,Android
3104,2023-07-22,compra,iOS
3105,2024-05-27,compra,Android
3105,2024-05-22,compra,Android
3105,2023-09-20,login,Android
3105,2024-07-12,login,Android
3105,2023-10-19,login,iOS
3106,2023-03-31,login,Android
3106,2023-06-24,compra,iOS
3106,2023-10-10,compra,Android
3106,2024-01-17,login,Web
3106,2023-04-27,compra,Web
3106,2024-03-23,compra,iOS
3107,2023-03-23,login,Web
3107,2024-03-09,compra,Web
3107,2023-02-22,login,Web
3108,2024-04-02,cancelacion,iOS
3108,2024-04-03,compra,iOS
3108,2024-02-10,compra,iOS
3109,2024-01-27,login,iOS
3109,2024-06-23,login,Android
3109,2023-02-08,login,iOS
3110,2023-09-28,login,iOS
3110,2023-10-28,compra,Web
3110,2023-08-19,login,iOS
3111,2024-03-13,login,Android
3111,2023-01-29,login,iOS
3111,2023-03-12,login,Web
3111,2023-04-22,login,Web
3111,2024-08-11,compra,Web
3112,2024-07-25,login,iOS
3112,2023-03-04,login,Web
3112,2024-07-02,compra,iOS
3112,2023-10-30,login,Web
3112,2023-07-31,login,iOS
3112,2023-02-27,login,Android
3112,2024-01-29,login,Web
3112,2024-05-28,login,Android
3112,2023-09-08,login,Web
3113,2024-08-21,login,Android
3113,2023-04-05,login,Web
3113,2024-07-12,login,iOS
3114,2024-06-28,login,Android
3114,2024-01-09,login,iOS
3114,2023-12-25,compra,iOS
3114,2024-08-18,cancelacion,Web
3114,2023-10-12,compra,iOS
3115,2024-05-05,compra,Web
3115,2023-12-03,compra,iOS
3115,2024-03-13,login,Android
3115,2023-05-27,compra,Android
3115,2023-01-10,login,Web
3115,2023-03-16,compra,Web
3115,2024-01-09,login,Web
3115,2023-05-07,login,iOS
3115,2024-06-27,cancelacion,Web
3115,2023-07-13,login,Web
3116,2023-04-05,login,iOS
3116,2023-06-05,compra,iOS
3116,2024-06-07,login,iOS
3116,2024-06-28,login,Android
3116,2023-12-01,compra,Android
3117,2024-05-05,compra,iOS
3117,2023-09-24,compra,Android
3117,2023-05-23,compra,Web
3117,2023-06-01,login,iOS
3118,2023-09-02,compra,Android
3118,2024-08-05,login,Web
3118,2023-01-23,cancelacion,iOS
3118,2023-02-14,login,Android
3119,2023-10-28,login,Web
3119,2023-04-16,login,iOS
3119,2023-08-29,login,Android
3119,2024-07-26,login,Android
3120,2024-01-07,login,Android
3120,2023-04-30,login,Web
3120,2023-05-10,login,Android
3120,2023-10-30,compra,iOS
3120,2023-01-06,login,Web
3121,2024-06-20,login,iOS
3121,2023-09-29,login,Web
3122,2024-05-22,login,iOS
3122,2024-02-19,login,iOS
3122,2024-03-21,compra,Android
3122,2023-09-12,login,Web
3122,2024-05-19,compra,Android
3123,2024-01-03,login,Web
3123,2024-04-19,login,iOS
3124,2023-08-29,login,Android
3124,2023-09-05,compra,iOS
3124,2023-12-24,login,iOS
3124,2024-07-01,login,Android
3124,2023-01-07,login,iOS
3124,2023-10-03,compra,Web
3124,2023-05-15,login,Web
3124,2024-07-23,login,Android
3124,2023-08-03,login,Android
3124,2024-06-30,compra,Web
3124,2023-12-15,login,Web
3125,2023-07-12,compra,Web
3125,2024-07-05,login,iOS
3125,2023-04-30,login,Android
3125,2024-01-19,login,Web
3126,2024-08-17,compra,iOS
3126,2024-08-16,login,Android
3126,2024-05-03,compra,Web
3126,2023-05-24,compra,Android
3126,2024-07-19,login,Web
3126,2023-07-18,login,iOS
3126,2024-02-27,compra,iOS
3127,2023-04-11,login,Android
3127,2024-03-14,compra,iOS
3127,2024-04-09,login,iOS
3127,2024-04-10,compra,Web
3127,2024-04-14,compra,Web
3127,2024-01-03,cancelacion,Android
3127,2024-04-30,compra,iOS
3128,2024-07-29,login,Web
3128,2024-08-06,login,Web
3128,2023-11-05,login,Android
3128,2023-09-24,login,Web
3128,2023-12-13,login,Android
3129,2024-05-28,compra,iOS
3129,2024-04-18,login,Web
3129,2023-09-24,login,Android
3129,2023-04-25,login,Android
3129,2024-07-12,login,Web
3129,2024-06-01,compra,Android
3129,2024-07-24,compra,Web
3130,2024-03-18,login,Android
3130,2024-05-13,compra,Web
3130,2024-03-09,login,iOS
3130,2024-05-11,login,Web
3130,2023-08-23,login,iOS
3131,2023-11-06,login,Web
3131,2023-11-09,login,iOS
3131,2023-07-23,login,Android
3131,2024-06-12,login,iOS
3131,2023-06-05,login,iOS
3131,2024-02-25,login,Web
3132,2023-03-22,login,Android
3132,2023-09-07,login,Android
3132,2023-08-05,login,Web
3132,2024-01-05,login,Android
3133,2024-01-26,compra,iOS
3133,2023-08-14,login,Web
3133,2024-05-16,login,Android
3134,2024-03-11,login,iOS
3134,2024-03-07,login,Web
3134,2023-09-06,compra,Android
3134,2023-03-11,login,iOS
3134,2023-10-13,compra,iOS
3134,2023-12-22,login,Android
3135,2023-11-11,login,Android
3135,2024-07-02,login,iOS
3135,2023-07-04,compra,iOS
3135,2023-12-05,compra,iOS
3135,2023-02-13,login,Android
3135,2024-01-26,compra,Web
3135,2023-02-20,login,Android
3137,2023-11-27,compra,Android
3137,2024-01-08,login,Android
3137,2023-06-17,login,iOS
3137,2024-06-02,compra,iOS
3137,2023-06-27,compra,iOS
3138,2023-04-15,login,Android
3138,2023-10-03,login,Android
3138,2023-07-10,login,iOS
3138,2024-06-24,login,iOS
3138,2023-08-30,login,Android
3138,2024-03-03,compra,iOS
3138,2023-02-11,compra,Web
3139,2023-11-08,compra,Android
3139,2023-06-15,login,Web
3139,2024-01-11,compra,Web
3139,2024-07-16,login,Web
3139,2024-07-06,login,Android
3139,2023-11-29,login,Android
3139,2023-11-27,login,Web
3140,2023-05-21,login,Web
3140,2024-01-19,compra,iOS
3140,2023-07-01,login,Android
3140,2024-03-30,login,Web
3140,2023-08-27,login,iOS
3140,2023-09-09,compra,Android
3140,2024-07-02,login,Web
3140,2023-03-27,login,iOS
3140,2024-03-03,login,Web
3141,2023-08-12,compra,Android
3141,2023-11-25,compra,Android
3141,2023-08-16,compra,Web
3141,2024-08-15,login,Web
3141,2023-01-17,login,Android
3141,2023-08-15,cancelacion,Web
3141,2024-08-17,login,Web
3142,2024-06-05,login,Web
3142,2023-08-12,compra,Android
3142,2023-10-05,login,iOS
3142,2023-10-13,compra,Web
3143,2023-01-07,compra,Android
3143,2024-04-14,login,iOS
3143,2023-02-28,compra,Android
3143,2023-11-04,login,Web
3143,2023-05-05,compra,Web
3143,2023-02-17,login,iOS
3144,2023-06-05,compra,Web
3144,2023-03-07,login,iOS
3144,2024-01-23,login,Web
3144,2024-04-27,login,Android
3144,2023-07-30,compra,iOS
3144,2024-08-05,login,iOS
3144,2023-05-13,compra,Android
3144,2024-06-30,login,Web
3144,2023-10-27,login,iOS
3145,2023-02-25,compra,Android
3145,2023-07-13,compra,Web
3145,2024-05-29,compra,iOS
3145,2023-08-16,login,Android
3146,2023-10-09,login,Web
3146,2024-07-06,login,iOS
3146,2023-03-16,login,iOS
3146,2023-02-24,login,iOS
3146,2023-11-01,login,Android
3147,2024-01-08,compra,Web
3147,2023-03-14,login,iOS
3147,2023-05-05,compra,Android
3147,2023-08-20,login,iOS
3147,2023-08-13,compra,Web
3147,2024-04-07,login,iOS
3147,2023-03-30,login,Android
3148,2023-06-02,login,Web
3148,2024-02-20,login,Android
3148,2023-12-21,compra,Android
3149,2023-04-12,compra,Web
3149,2023-07-19,login,Web
3150,2023-09-05,login,iOS
3150,2024-05-29,login,Android
3150,2024-02-19,login,iOS
3150,2023-04-19,compra,Web
3150,2023-12-11,compra,Android
3150,2023-03-10,login,Web
3151,2024-08-16,compra,Web
3151,2024-07-19,cancelacion,Web
3151,2024-07-13,login,Android
3152,2023-04-06,login,Web
3152,2023-05-12,login,Android
3152,2023-01-30,compra,iOS
3152,2023-04-30,login,iOS
3153,2023-01-18,compra,Android
3153,2024-05-24,login,iOS
3153,2023-05-17,login,iOS
3153,2023-11-12,login,Web
3153,2023-10-23,compra,Web
3153,2024-04-02,login,Web
3153,2023-03-27,login,Android
3153,2024-06-23,login,Web
3154,2023-12-23,login,Android
3154,2023-06-22,login,iOS
3154,2024-08-06,login,Android
3154,2023-11-23,login,iOS
3155,2024-06-10,compra,Android
3155,2024-06-30,login,iOS
3155,2023-08-26,compra,Android
3155,2024-04-14,login,Android
3155,2023-08-17,login,iOS
3155,2023-10-27,login,iOS
3156,2024-03-18,login,iOS
3156,2023-09-29,login,Web
3156,2024-04-20,login,Web
3156,2023-11-03,login,Web
3156,2023-08-22,compra,Android
3156,2023-07-24,compra,iOS
3156,2023-09-11,compra,Web
3156,2023-02-04,login,Android
3157,2023-11-05,login,Web
3157,2024-07-12,compra,iOS
3157,2023-06-12,login,Web
3157,2023-11-05,cancelacion,iOS
3158,2024-04-27,login,Web
3158,2023-01-04,login,iOS
3158,2024-01-03,login,Web
3159,2024-02-10,compra,Web
3159,2023-03-03,login,Android
3159,2024-08-19,login,Web
3159,2023-03-31,login,Android
3159,2024-06-02,login,Web
3160,2023-08-16,login,iOS
3160,2023-01-24,login,iOS
3160,2024-08-11,login,Web
3160,2023-07-01,login,iOS
3160,2024-01-09,compra,iOS
3160,2023-04-10,compra,Web
3160,2023-10-21,compra,iOS
3161,2023-11-02,compra,iOS
3161,2023-07-19,login,Android
3161,2023-01-19,login,Web
3161,2023-05-22,login,Web
3162,2023-08-12,cancelacion,Android
3162,2023-03-19,login,Web
3162,2024-08-04,login,iOS
3162,2023-04-03,login,Web
3163,2023-06-24,login,Web
3163,2023-01-09,login,Android
3163,2024-06-18,compra,Web
3164,2024-03-29,login,Android
3165,2024-03-27,login,iOS
3165,2024-02-24,login,Android
3165,2023-04-28,login,Web
3165,2023-10-11,login,iOS
3165,2023-11-08,login,Android
3166,2023-02-14,login,Android
3166,2024-04-04,compra,Web
3166,2024-06-06,login,Android
3166,2024-06-13,compra,Android
3166,2023-09-06,login,Web
3166,2024-07-14,compra,Web
3167,2023-06-07,compra,Web
3167,2023-04-10,compra,iOS
3167,2023-04-05,compra,Web
3168,2023-01-13,compra,iOS
3168,2023-01-09,compra,Web
3168,2023-04-03,login,Web
3168,2024-07-22,compra,iOS
3168,2024-02-03,login,Web
3168,2023-03-04,compra,Web
3169,2023-11-03,login,Web
3169,2023-02-18,login,Android
3169,2023-07-05,login,iOS
3169,2024-07-17,login,Android
3170,2023-05-10,login,iOS
3170,2024-01-07,compra,iOS
3170,2023-03-02,compra,iOS
3170,2023-09-19,compra,iOS
3170,2024-04-02,compra,iOS
3171,2023-05-29,login,iOS
3171,2023-08-26,compra,Android
3172,2023-05-17,compra,Android
3172,2024-01-15,login,iOS
3172,2024-03-25,compra,iOS
3173,2023-01-18,compra,iOS
3173,2024-05-06,login,Web
3173,2024-05-18,login,iOS
3173,2024-03-15,compra,Web
3173,2024-01-01,compra,Android
3173,2024-02-12,compra,Web
3173,2023-03-22,compra,iOS
3173,2023-09-13,login,Web
3173,2024-06-04,login,Web
3173,2023-05-11,login,Web
3173,2024-06-10,compra,iOS
3174,2024-07-14,login,Android
3174,2024-04-13,compra,Android
3174,2024-07-05,login,Android
3174,2023-06-24,login,iOS
3174,2023-04-28,login,Web
3174,2024-05-11,login,Web
3174,2024-07-03,login,iOS
3174,2023-07-02,login,Android
3174,2024-07-06,login,iOS
3175,2023-02-10,compra,Android
3175,2024-06-06,compra,Web
3175,2024-08-20,compra,iOS
3175,2023-02-04,login,Web
3175,2023-08-19,login,iOS
3175,2023-01-14,compra,Android
3175,2023-10-07,compra,Web
3176,2024-03-25,compra,iOS
3176,2023-12-13,compra,Web
3176,2024-05-27,login,iOS
3176,2023-11-29,login,iOS
3177,2024-07-05,compra,iOS
3177,2024-06-05,login,Web
3177,2024-07-23,login,Android
3177,2023-07-27,login,iOS
3177,2024-04-12,login,Android
3178,2023-06-20,login,iOS
3178,2023-08-26,login,Android
3178,2023-05-31,login,Web
3179,2023-06-08,login,Web
3179,2024-03-14,login,Android
3179,2023-04-27,login,iOS
3179,2024-04-26,compra,Web
3179,2023-10-24,login,Web
3179,2023-10-24,login,iOS
3179,2023-11-22,login,iOS
3179,2024-07-28,login,iOS
3179,2023-06-09,compra,Android
3180,2023-01-10,compra,iOS
3180,2024-03-03,login,Android
3180,2024-01-30,login,iOS
3180,2024-05-23,login,iOS
3181,2024-05-16,login,Android
3182,2023-09-08,compra,iOS
3182,2023-08-06,compra,Android
3182,2023-06-14,login,Android
3182,2024-01-28,login,Web
3182,2023-09-04,compra,Android
3182,2023-09-25,login,Web
3183,2023-04-26,login,Web
3183,2024-07-09,login,Android
3183,2024-08-09,compra,Android
3183,2023-12-30,compra,iOS
3183,2024-02-09,cancelacion,iOS
3183,2024-01-05,compra,Android
3184,2024-08-05,login,Android
3184,2023-04-19,login,Android
3184,2024-02-29,compra,iOS
3184,2023-04-16,login,iOS
3184,2024-08-18,login,Web
3184,2023-09-03,login,iOS
3184,2024-07-10,cancelacion,Android
3185,2023-01-02,login,Web
3185,2024-05-17,login,iOS
3185,2024-01-09,compra,Android
3185,2023-09-18,compra,Web
3185,2023-05-10,login,iOS
3186,2023-08-08,compra,Web
3186,2024-08-22,compra,iOS
3186,2023-08-19,login,iOS
3186,2023-06-10,login,Android
3186,2023-06-06,compra,iOS
3186,2023-11-17,login,Android
3187,2023-12-07,login,Android
3187,2023-01-14,compra,Android
3187,2023-08-18,login,Web
3187,2023-08-14,login,Web
3188,2023-06-13,login,Web
3188,2024-04-08,login,iOS
3188,2023-12-02,compra,Web
3189,2024-07-28,login,Web
3189,2023-06-24,compra,Web
3189,2024-02-24,compra,Web
3189,2023-11-01,compra,Web
3189,2024-05-16,compra,iOS
3189,2023-10-21,login,Web
3189,2024-05-29,login,Android
3189,2023-01-08,login,iOS
3190,2023-09-16,login,iOS
3190,2023-08-21,compra,Android
3190,2024-03-28,login,Web
3190,2023-12-07,compra,iOS
3190,2023-09-20,compra,Web
3190,2023-11-23,login,iOS
3190,2023-08-30,compra,Android
3190,2024-02-24,compra,iOS
3190,2023-08-09,login,Web
3190,2023-11-03,login,Web
3191,2023-02-15,compra,Web
3191,2023-10-01,compra,iOS
3191,2023-06-10,login,Android
3191,2023-11-04,login,Android
3192,2024-05-17,login,Android
3192,2023-04-28,login,Android
3192,2024-07-09,compra,Android
3193,2023-09-05,login,Web
3193,2023-11-12,login,iOS
3193,2024-06-22,login,iOS
3193,2024-03-29,compra,Web
3193,2024-06-29,compra,Web
3193,2023-05-07,login,iOS
3193,2024-05-02,login,Web
3194,2023-10-09,login,Web
3194,2024-05-18,compra,Web
3194,2024-04-26,cancelacion,Android
3195,2023-09-18,login,Android
3195,2024-06-02,compra,iOS
3195,2023-12-31,login,iOS
3195,2023-04-27,compra,Android
3195,2023-10-21,login,Android
3196,2024-02-13,login,Android
3196,2024-07-18,login,Web
3196,2024-01-20,compra,Web
3197,2023-12-19,compra,iOS
3197,2023-01-28,login,Web
3197,2024-05-28,login,iOS
3197,2024-03-11,compra,iOS
3197,2023-01-02,compra,Android
3197,2023-01-19,login,Android
3197,2023-02-18,login,iOS
3198,2023-08-07,cancelacion,Web
3198,2024-05-14,login,iOS
3198,2023-06-19,login,iOS
3198,2024-06-10,compra,Web
3198,2023-10-30,login,iOS
3198,2024-01-23,cancelacion,Web
3199,2023-09-05,login,Web
3199,2023-12-26,login,iOS
3199,2023-01-10,compra,iOS
3199,2024-04-25,login,Web
3199,2023-05-16,compra,iOS
3199,2023-03-18,login,Web
3199,2024-05-22,compra,Web
3199,2023-01-05,login,iOS
3200,2024-06-08,login,Web
3200,2023-08-02,login,Web
3200,2023-06-02,compra,Web
3201,2023-08-19,compra,iOS
3201,2023-08-13,login,Web
3201,2023-05-25,login,Web
3201,2023-01-15,compra,iOS
3202,2023-03-06,login,Android
3202,2023-06-25,login,Android
3203,2024-03-01,compra,Android
3203,2023-07-05,compra,iOS
3203,2023-12-20,login,iOS
3203,2023-02-28,login,iOS
3204,2023-09-05,compra,Web
3204,2023-12-21,compra,Web
3205,2024-05-11,compra,iOS
3205,2023-08-11,login,Web
3205,2023-11-06,login,iOS
3205,2023-07-21,compra,Web
3205,2024-02-21,compra,Android
3205,2023-09-24,compra,Android
3206,2023-04-07,compra,Android
3206,2023-05-23,login,Android
3206,2023-03-18,login,iOS
3207,2024-07-26,login,Android
3207,2023-07-26,login,Web
3207,2024-04-26,compra,Web
3207,2024-06-21,login,Android
3207,2023-12-24,login,iOS
3207,2024-06-19,login,Android
3208,2023-04-14,login,iOS
3208,2023-09-19,login,Web
3208,2024-02-08,login,Web
3208,2023-07-19,login,Android
3209,2023-07-22,login,Web
3209,2024-06-29,login,Android
3209,2023-03-07,cancelacion,Web
3209,2023-12-03,login,Android
3209,2023-11-26,login,Web
3209,2023-07-17,login,Web
3210,2024-02-09,compra,Android
3210,2023-11-07,cancelacion,Web
3210,2023-04-22,login,iOS
3211,2023-07-18,cancelacion,Web
3211,2023-04-12,compra,iOS
3212,2024-01-20,login,Android
3212,2023-08-30,login,iOS
3212,2023-09-07,login,Android
3212,2023-12-05,compra,Android
3212,2024-04-17,login,Android
3212,2024-03-25,login,iOS
3212,2023-04-03,compra,Android
3213,2024-05-28,cancelacion,Android
3213,2023-09-08,login,iOS
3213,2023-02-25,compra,Android
3213,2024-08-08,login,iOS
3214,2023-11-16,login,Android
3214,2023-06-21,login,iOS
3216,2024-02-01,compra,Android
3216,2023-01-23,compra,Android
3216,2023-09-05,compra,iOS
3216,2023-09-15,login,Android
3216,2024-04-26,login,iOS
3216,2023-08-28,login,iOS
3216,2023-06-09,login,iOS
3216,2023-06-18,login,Web
3217,2024-07-16,login,Android
3218,2023-05-31,compra,Web
3218,2024-07-19,login,Web
3219,2024-07-05,login,Android
3219,2024-04-16,login,Android
3219,2024-04-09,login,Web
3219,2023-01-28,compra,Web
3219,2023-10-19,compra,iOS
3220,2024-05-03,login,Android
3220,2024-07-03,login,Web
3220,2024-05-29,login,Android
3221,2023-12-02,login,Android
3221,2023-04-11,compra,iOS
3221,2024-03-20,compra,iOS
3222,2024-07-15,login,Web
3223,2023-01-31,login,iOS
3223,2023-02-12,login,iOS
3223,2023-04-26,login,iOS
3223,2024-04-13,login,Web
3223,2024-04-05,login,iOS
3223,2023-10-04,login,Web
3223,2023-06-09,login,iOS
3224,2023-02-20,login,Web
3224,2023-08-04,login,Android
3224,2023-08-03,compra,iOS
3224,2023-09-29,compra,Web
3224,2024-04-19,login,Web
3225,2024-04-06,login,Web
3225,2024-02-13,login,Android
3225,2024-03-07,compra,iOS
3225,2023-09-08,cancelacion,Web
3225,2024-05-11,login,Android
3225,2023-10-20,login,Web
3226,2024-04-08,cancelacion,Android
3226,2024-03-17,login,iOS
3226,2024-01-29,login,iOS
3227,2023-05-24,login,Web
3227,2023-12-19,login,iOS
3228,2024-05-07,login,iOS
3228,2024-04-03,login,Web
3228,2024-02-12,compra,Web
3228,2024-07-25,compra,Web
3228,2023-01-10,login,Android
3228,2024-08-13,login,iOS
3228,2024-01-29,login,Android
3229,2023-09-22,cancelacion,Web
3229,2023-05-08,compra,Web
3229,2023-11-21,login,Android
3229,2024-07-01,login,iOS
3229,2024-05-17,compra,Android
3229,2023-03-12,compra,Web
3230,2023-01-27,compra,iOS
3230,2024-03-25,cancelacion,Web
3230,2023-06-30,login,Android
3230,2024-05-20,login,Web
3230,2023-08-24,compra,Web
3230,2023-12-09,compra,Android
3230,2023-11-11,login,Android
3230,2023-05-05,login,Web
3230,2024-02-17,login,iOS
3231,2024-06-29,login,Web
3231,2023-12-14,login,Web
3231,2024-03-10,login,Web
3231,2024-06-19,login,Android
3232,2023-10-20,login,Android
3232,2023-02-07,login,iOS
3232,2023-10-10,login,Web
3232,2024-07-25,login,Android
3232,2023-07-01,login,iOS
3232,2024-03-02,login,Web
3232,2023-02-11,compra,iOS
3233,2023-04-18,compra,iOS
3233,2023-04-13,compra,Web
3233,2024-01-22,compra,Web
3233,2023-10-19,compra,Android
3233,2024-02-24,login,Web
3234,2023-03-03,compra,iOS
3234,2023-11-08,login,Web
3235,2023-07-18,login,iOS
3235,2023-08-14,cancelacion,Android
3236,2023-03-02,compra,iOS
3236,2023-10-01,compra,Web
3236,2023-05-01,login,Android
